title_japanese,type,source,episodes,duration,rating,studio,num_related,hentai/romance,sports,youth,adventure/psychological,drama,fantasy/sci-fi,comedy,military,misc,Unknown,class
×××HOLiC・籠,OVA,Unknown,2,31-59,PG-13 - Teens 13 or older,Production I.G,2,False,False,False,True,False,True,False,False,False,False,Really good
天元突破 グレンラガン  俺のグレンはピッカピカ!!,OVA,Original,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,True,False,True,True,True,False,False,OK
プリティーリズム・オールスターセレクション,TV,Game,11,21-30,PG - Children,other,3,False,True,True,False,False,False,False,False,True,False,Questionable
バイストン・ウェル物語 ガーゼィの翼,OVA,Original,3,21-30,PG-13 - Teens 13 or older,J.C.Staff,1,False,False,True,False,False,True,False,False,False,False,Questionable
コードギアス 反逆のルルーシュ SPECIAL EDITION BLACK REBELLION,OVA,Original,1,60+,R - 17+ (violence & profanity),Sunrise,2,False,False,True,False,False,False,False,True,False,False,Really good
魔法のプリンセス　ミンキーモモ,TV,Original,63,21-30,G - All Ages,other,3,False,False,True,False,False,True,False,False,False,False,OK
妖怪人間ベム,TV,Original,26,21-30,PG-13 - Teens 13 or older,other,1,False,False,False,False,True,True,False,False,False,False,Bad
がんばれ！おでんくん,TV,Picture book,102,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
은하전설 테라,Movie,Unknown,1,60+,None,other,0,False,False,True,True,False,True,False,False,False,False,Bad
クラナド　アフターストーリー　もうひとつの世界　杏編,Special,Visual novel,1,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,True,False,False,False,False,False,Really good
Hellsing: Psalm of Darkness,Special,Manga,1,1-20,R - 17+ (violence & profanity),other,1,False,False,True,False,False,True,False,False,False,False,OK
東京マーブルチョコレート,OVA,Original,2,21-30,PG-13 - Teens 13 or older,Production I.G,1,True,False,True,False,False,False,False,False,False,False,OK
アクティヴレイド　－機動強襲室第八係－,TV,Original,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,True,True,True,False,False,OK
うっかりペネロペ,TV,Unknown,26,1-20,G - All Ages,Nippon Animation,2,False,False,True,False,False,False,True,False,False,False,Bad
フカシギの数え方,ONA,Unknown,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Bad
まんがなるほど物語,TV,Unknown,102,21-30,G - All Ages,other,3,False,False,True,True,False,False,False,False,False,False,Bad
少年ハリウッド-HOLLY STAGE FOR 49-,TV,Novel,13,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,False,False,True,False,Questionable
おとめ妖怪 ざくろ,TV,Manga,13,21-30,PG-13 - Teens 13 or older,J.C.Staff,2,True,False,True,False,False,True,False,True,True,False,Really good
星方武侠アウトロースター,TV,Manga,24,21-30,R+ - Mild Nudity,Sunrise,4,False,False,True,True,False,True,True,False,False,False,Really good
キングコング・001/7親指トム,TV,Unknown,26,21-30,G - All Ages,Toei Animation,2,False,False,False,True,False,True,False,False,False,False,Bad
かんなぎ,Special,Manga,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,True,False,False,False,OK
ひまわりっ！！,TV,Original,13,21-30,PG-13 - Teens 13 or older,other,2,True,False,False,False,False,False,True,False,False,False,OK
迷家-マヨイガ-,TV,Original,12,21-30,R - 17+ (violence & profanity),other,1,False,False,False,True,True,False,True,False,False,False,OK
大成建設テレビCM「ベトナム・ノイバイ空港」篇,Special,Unknown,1,less than a minute,G - All Ages,other,1,False,False,False,False,True,False,False,False,False,False,Questionable
こちら葛飾区亀有公園前派出所 両さんの寿司食いねえ!〜頂上マグロ対決!!〜,Special,Manga,2,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,True,False,False,Bad
レポーターブルース,TV,Original,52,21-30,PG-13 - Teens 13 or older,TMS Entertainment,0,False,False,False,True,False,False,True,False,False,False,Bad
絶対衝激 ~PLATONIC HEART~ ピクチャードラマ,Special,Original,4,1-20,R+ - Mild Nudity,other,1,True,True,True,False,False,False,False,False,False,False,Bad
しろくまカフェ,TV,Manga,50,21-30,G - All Ages,Studio Pierrot,1,True,False,True,False,False,False,True,False,False,False,Really good
ワンピースエピソード・オブ・ナミ～航海士の涙と仲間の絆～,Special,Manga,1,60+,PG-13 - Teens 13 or older,Toei Animation,1,False,False,True,True,True,True,True,False,False,False,Really good
はれときどきぶた,TV,Picture book,61,21-30,PG - Children,other,1,False,False,False,False,False,False,True,False,False,False,Questionable
美味しんぼ　究極対至高　長寿料理対決!!,Movie,Manga,1,60+,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,False,False,False,Bad
GO! SAMURAI,ONA,Original,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,False,False,False,True,False,Bad
PLAYGROUND,Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
スペーストラベラーズ The Animation,OVA,Unknown,1,31-59,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,True,False,False,False,False,Bad
ゲキ・ガンガー３　熱血大決戦,OVA,Original,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,True,True,False,False,Questionable
Wish me mell,ONA,Unknown,2,1-20,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
"月詠 -MOON PHASE- おにいさま, ゆらゆらきらきらどんぶらこ これって, なーんだ?",Special,Manga,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,True,False,False,True,False,False,False,OK
映画　Yes! プリキュア５ GoGo! お菓子の国のハッピーバースデイ,Movie,Original,1,60+,G - All Ages,Toei Animation,2,True,False,True,False,False,True,False,False,False,False,OK
ニヤゴダンス,Movie,Original,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
ブレイクブレイド ピクチャードラマ,Special,Unknown,6,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,True,True,False,False,False,OK
終わらない鎮魂歌を歌おう,Special,Original,4,1-20,G - All Ages,other,1,False,False,False,False,True,True,False,False,False,False,Bad
機動戦士ガンダム戦記 アバンタイトル,ONA,Unknown,1,1-20,PG-13 - Teens 13 or older,Sunrise,1,False,False,False,False,False,True,False,True,False,False,Questionable
ツバサ・クロニクル 第2シリーズ,TV,Manga,26,21-30,PG-13 - Teens 13 or older,other,3,True,False,True,True,True,True,False,False,False,False,Really good
食戟のソーマ,OVA,Manga,2,21-30,PG-13 - Teens 13 or older,J.C.Staff,1,True,False,True,False,False,False,False,False,False,False,Really good
忍者ハットリくん ニンニン忍法絵日記の巻,Movie,Unknown,1,31-59,G - All Ages,other,2,False,True,True,False,False,False,True,False,False,False,Bad
未来少年コナンII　タイガアドベンチャー,TV,Unknown,24,21-30,PG-13 - Teens 13 or older,Nippon Animation,1,False,False,False,True,True,True,False,False,False,False,Questionable
デュラララ!!,TV,Light novel,24,21-30,R - 17+ (violence & profanity),other,3,False,False,True,True,False,True,False,False,False,False,Really good
フーパのおでまし大作戦！！,Special,Game,6,less than a minute,PG - Children,other,1,False,False,True,False,False,True,True,False,False,False,Questionable
赤ちゃんと僕,TV,Manga,35,21-30,G - All Ages,Studio Pierrot,1,False,False,True,False,True,False,True,False,False,False,Really good
勇者警察ジェイデッカー,TV,Original,48,21-30,G - All Ages,Sunrise,1,False,False,True,True,False,True,False,True,False,False,OK
ウィッチクラフトワークス,OVA,Unknown,1,21-30,PG-13 - Teens 13 or older,J.C.Staff,1,False,False,True,False,False,True,False,False,False,False,OK
時元戦国史 黒の獅士 陣内篇,OVA,Unknown,1,31-59,R - 17+ (violence & profanity),other,1,False,False,True,True,False,True,False,False,True,False,Questionable
夜ノヤッターマン,TV,Original,12,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,True,True,False,True,False,False,False,OK
魔晶猎人 第三季,ONA,Original,29,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,True,False,True,False,False,False,False,Bad
ちぇんくろ学園,Movie,Game,3,1-20,G - All Ages,other,2,False,False,True,False,False,False,True,False,False,False,Bad
ハロウシンパシー,Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
俗・さよなら絶望先生,TV,Manga,13,21-30,R - 17+ (violence & profanity),other,4,False,False,True,False,False,False,True,False,False,False,Really good
サムライスピリッツ　破天降魔の章,Special,Game,1,60+,PG-13 - Teens 13 or older,other,2,False,False,True,True,False,False,False,False,True,False,Questionable
伝心　まもって守護月天！,OVA,Manga,8,21-30,PG-13 - Teens 13 or older,Toei Animation,1,True,False,True,False,False,True,True,False,False,False,Questionable
攻殻機動隊 ウチコマナ日々,Special,Manga,1,1-20,PG - Children,Production I.G,1,False,False,False,False,False,True,True,True,False,False,OK
テルマエ・ロマエ,Special,Unknown,2,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,True,False,True,False,OK
트랙시티,TV,Unknown,26,21-30,PG - Children,other,0,False,False,True,False,False,True,False,False,False,False,Questionable
「 ヘタリア The World Twinkle 」 えくすとらでぃすく,OVA,Manga,1,1-20,PG-13 - Teens 13 or older,Studio Deen,1,False,False,False,False,False,False,True,False,True,False,OK
あそびにいくヨ!,TV,Light novel,12,21-30,R+ - Mild Nudity,other,2,True,False,False,False,False,True,True,False,False,False,Really good
麻雀飛翔伝 哭きの竜,OVA,Manga,3,31-59,PG-13 - Teens 13 or older,other,2,False,False,True,False,True,True,False,False,False,False,Bad
デジモンテイマーズ,TV,Original,51,21-30,PG - Children,Toei Animation,4,False,False,True,True,True,True,True,False,False,False,Really good
月面兎兵器ミーナ,TV,Other,11,21-30,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,True,True,False,False,False,Questionable
わんわんわんコイン,ONA,Original,15,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
ヒピラくん,ONA,Unknown,2,1-20,PG - Children,Sunrise,3,False,False,True,False,False,True,True,False,False,False,Bad
SHOW BY ROCK!!×JOYSOUND,ONA,Game,4,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,True,False,Bad
円盤皇女ワるきゅーレ: SPECIAL,Special,Manga,1,21-30,PG-13 - Teens 13 or older,other,1,True,False,False,False,False,True,True,False,False,False,OK
世界名作童話 おやゆび姫,Movie,Unknown,1,60+,PG - Children,other,0,False,False,True,False,False,True,False,False,False,False,Bad
おじいちゃんが残してくれたもの ～燃えても燃えない？燃えにくい！～,OVA,Original,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
ブレイク ブレイド 第六章 慟哭ノ砦,Movie,Manga,1,31-59,R - 17+ (violence & profanity),other,3,False,False,True,False,False,False,False,True,False,False,Really good
メタルファイト ベイブレード ZEROG,TV,Manga,38,1-20,PG - Children,other,5,False,True,False,True,False,False,False,False,False,False,Questionable
紅いハヤテ,OVA,Original,4,21-30,R+ - Mild Nudity,Studio Pierrot,1,False,True,True,False,False,False,False,False,False,False,Bad
ぢべたぐらし あひるの生活,TV,Unknown,39,1-20,G - All Ages,other,2,False,False,True,False,False,False,True,False,False,False,Bad
へ～せいポリスメン!!,ONA,Manga,6,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,True,False,False,Bad
「ロウきゅーぶ！SS」番外編,Special,Unknown,1,21-30,PG-13 - Teens 13 or older,other,1,True,True,True,False,False,False,True,False,False,False,Questionable
放課後の職員室,OVA,Manga,2,21-30,R+ - Mild Nudity,other,1,True,False,True,False,True,False,False,False,False,False,Questionable
夏目友人帳 肆,TV,Manga,13,21-30,PG-13 - Teens 13 or older,other,4,False,False,True,False,True,True,False,False,False,False,Really good
ルブバハフ王国再建設記,TV,Unknown,26,1-20,None,other,0,False,False,True,False,True,False,True,False,False,False,Bad
大鬧天宮,Movie,Novel,1,60+,G - All Ages,other,1,False,False,False,True,False,False,False,False,False,False,Questionable
デュラララ!!×2 結,TV,Light novel,12,21-30,R - 17+ (violence & profanity),other,3,False,False,True,True,False,True,False,False,False,False,Really good
"One More Time, One More Chance",Music,Original,1,1-20,PG-13 - Teens 13 or older,other,1,True,False,True,False,True,False,False,False,True,False,OK
王牌御史,ONA,Manga,39,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,True,True,False,False,False,Questionable
ゴリラーマン,OVA,Unknown,2,31-59,R - 17+ (violence & profanity),J.C.Staff,1,False,False,True,False,False,False,True,False,False,False,Bad
断裁分離のクライムエッジ,TV,Manga,13,21-30,R - 17+ (violence & profanity),other,1,True,False,True,False,False,True,False,False,False,False,OK
キズナ,ONA,Original,1,1-20,G - All Ages,other,0,False,False,False,False,True,False,False,False,False,False,Bad
湾岸ミッドナイト,TV,Manga,26,21-30,PG-13 - Teens 13 or older,other,1,False,True,True,False,False,True,False,False,False,False,Really good
爆丸バトルブローラーズ  New Vestroia,TV,Original,52,21-30,PG - Children,TMS Entertainment,2,False,False,True,True,False,True,False,False,False,False,OK
こぐまのミーシャ,TV,Original,26,21-30,PG - Children,Nippon Animation,0,False,False,True,True,True,False,True,False,False,False,Bad
こわれかけのオルゴール,OVA,Original,1,21-30,G - All Ages,other,3,False,False,True,False,True,True,False,False,True,False,Really good
ミカンせいじん現わる,TV,Other,0,less than a minute,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
D.C.if ~ダ・カーポ イフ~,OVA,Visual novel,2,21-30,PG-13 - Teens 13 or older,other,1,True,False,False,False,True,True,False,False,False,False,OK
名探偵コナン漆黒の追跡者(チェイサー),Movie,Manga,1,60+,PG-13 - Teens 13 or older,other,3,False,False,True,True,False,False,False,True,False,False,Really good
シュヴァリエ Le Chevalier D&#039;Eon,TV,Original,24,21-30,R - 17+ (violence & profanity),Production I.G,1,False,False,True,True,False,True,False,False,True,False,Really good
